"ES1","ES2","ES3","ES4","NSC1","NSC2","NSC3","NSC4","NSC5","NSC6","NSC7","NEU1","NEU2","NEU3","NEU4","NEU5","NEU6","ML1","ML2","ML3","ML4","ML5","ML6","EB1","EB2","EB3","EB4"
0.614530288317804,0.816109990286184,0.83309461395022,0.806101164609769,1.23810125193318,NA,0.815386186365457,0.622375884954664,0.417965974471744,0.576239793062178,0.264070687200572,0.384114126996823,0.259320715281003,0.447179140705152,0.823392748896604,0.463407264658639,0.763094234755472,0.871037725195105,1.24522626688153,1.30536470535232,1.02854240409412,0.00738579893782339,0.148750113038872,0.290736254151726,0.2863657168341,0.278687638295145,0.194656392833793
7.93687292367132,8.28713958851788,15.1626194970993,9.66367154670623,4.8860517892449,NA,6.70584420407342,7.0664610390182,9.94617034287339,8.3970255825253,9.42470325649969,4.71360809270439,12.1994656356292,10.9815802591479,17.7276761233135,5.82716090362474,4.21866322627967,13.4094323073666,14.9063810665069,27.7922768591379,27.292127251025,4.09471075366202,6.25458113982794,1.70128241213971,2.3926283049308,2.4730802971842,1.73376604109487
0.108797701550131,0.11238937803523,0.552691877623595,0.242776976269837,1.61200611977729,0.42221869494135,0.162879067736844,0.202845516853337,0.0997537368101124,0.124387795776643,0.135705047445451,0.0875744848285202,0.126402698225797,0.127532515535842,0.427802213424432,0.0990076760181551,0.101749372530452,0.418360176947893,0.630773889150005,0.672790787808506,0.569487478274255,0.155371359152372,0.109740234713738,0.118381988569415,0.0645771273825643,0.0684328137540658,0.0350187847866419
0.115740716162769,0.171787124550072,0.290163460649219,0.265904979583524,NA,NA,0.187647215679303,0.176980311186491,0.200701502528219,0.204258485978221,0.15885084241767,0.0653873939070762,0.0733505988825688,0.192526747174121,0.343681494380244,0.143463939294777,0.227915879405241,0.681628622922829,0.653886783073386,0.534119320035252,0.704755381259518,0.183564330321439,0.103643597997139,0.108509206914138,0.0738500718355436,0.0759253903040263,0.0558189788836988
0.16335831954059,0.154033370532255,0.314811368360625,0.297616695039345,NA,NA,0.2778785917036,0.310858370124972,0.169357020906485,0.184237665956401,0.149030874080074,0.116138984107199,0.139915295507708,0.233607497856202,0.329369432246209,0.110078957438921,0.330281140804309,0.470103473494421,0.788986105776516,0.401620599771817,0.773197068904541,0.232,0.0954056752681557,0.22274472168906,0.0467584571516839,0.0433792129937456,0.0341017915652993
0.194068950631819,0.198470486026507,0.209854691993847,0.223554998922646,NA,NA,0.271684033175938,0.337196480824758,0.228140455897651,0.212516492008444,0.133460119748243,0.133295851503459,0.102574587936424,0.195707282877069,0.239704702294977,0.383976286942905,0.217935061031115,0.461944239095998,0.86868541839386,0.52392320134188,0.812075516859647,0.307199695002737,0.149068109181638,0.440439883094742,0.0935734636955283,0.161106234757537,0.073335264773252
0.533549172744261,0.311905003173316,0.313412226316385,0.404915313842527,1.11196209746366,2.0190019193858,1.04187118890878,1.45947693090619,0.553131939338168,0.543147967294856,0.627048234479575,NA,NA,0.427537763312922,0.658650330902342,0.611319445289957,0.706355722321362,2.10753437934896,2.66617403958331,1.66696119021172,1.72239585083622,0.319158682752032,0.31910705514762,0.198058083589357,0.135245665622519,0.100922966117896,0.103920010913439
0.096899121655705,0.122258068849835,0.245586075080679,0.155187708427343,0.578166758110476,0.456587514670182,0.178373913731141,0.161657599752193,0.142789471725309,0.0961063276180578,0.0823291054567908,NA,NA,0.133333640884641,0.219919266690475,0.214384637863059,0.212552543482091,0.654501774652066,0.94375170912102,0.406840018573419,0.678744859336024,0.15834974309865,0.158066375173831,0.0682615732691078,0.152026588696921,0.0395282466967782,0.0914481673038003
0.655762040182216,0.674796907588611,1.10527954979917,1.31039125229825,1.24444562961383,1.51429510195141,0.469427550249439,0.656080828999764,0.439079025017225,0.95312223321702,0.575295042797084,0.347564658645795,NA,0.386864233484789,0.841956942550308,0.624980160535655,0.372627866312638,2.69087822079594,3.91101075621972,2.65137376692439,3.52345860148721,0.887019317566348,0.662018378712481,0.155973637222981,0.13304752162809,0.170846363403587,0.201769320490631
NA,NA,0.192807960654238,0.106716810206832,24.3114202567881,37.7740813372554,95.5662151739442,150.397940212196,0.064289637609697,0.059277593143257,0.0577184909015748,238.102664782909,281.395332460106,NA,NA,0.00797065005783935,0.0379076823664331,24.5098649980042,22.7522562827022,137.765195688726,55.1077986924428,0.0100851137820861,0.00442185952009135,NA,NA,NA,NA
2.652878310249,2.23562681243045,5.88292081276494,4.67454146058785,NA,NA,4.22928060185923,2.94665240343248,1.87680516440981,2.27108582058928,3.62690985226565,1.28589996117387,1.40303967334854,2.5321753110144,7.06302210003172,1.6922406887961,2.78802394041237,8.90124445431643,9.10798346837952,12.1329807984049,12.6080538333417,2.89287159482689,2.77406117605306,0.615541402669091,0.674967689272839,0.610812633347704,0.378931714919116
0.139183242066132,0.207336914214541,0.328564752363713,0.361412471092723,NA,NA,0.359637956460482,0.401405366222807,0.367453480144494,0.328682601928578,0.314771649008919,0.167909813527971,0.212859896876607,0.58609508214789,0.662464045712619,0.328079773632906,0.671069029979921,1.379341577774,1.4662374855033,1.1253737856512,1.43139637231555,0.489077235035475,0.215817615178472,0.151244629404851,0.110386277784547,0.0875855776950588,0.0878665311161136
0.115961075310037,0.130125430276055,0.225412016850196,0.220800622631294,NA,0.98461566863381,0.210512817096568,0.261646532593021,0.100828097636329,0.292823840922071,0.224983751534577,0.0731019290921645,0.147565616636794,0.202382769624412,0.337859266323423,0.179702226935313,0.1690950566475,0.959832752829472,1.18271246238456,1.37744624419816,1.09674047108942,0.472388231104918,0.173680828849088,0.107034308526026,0.216620781896632,0.0557544061744039,0.052843261659337
0.111062290051884,0.152316924418715,0.242056211980726,0.301681854591226,NA,NA,0.175720830340769,0.108226544841589,0.243020024911373,0.150558138139939,0.174602211112854,0.159751271204811,0.365262904218307,0.222233072398953,0.280336917441723,0.165436776968803,0.187117293352197,1.38505363875861,1.12866533747371,1.32925431877343,1.35552864608717,0.4009847492199,0.256743879142616,0.111733416700337,0.0670917923012909,0.037629102429025,0.0564188996984696
0.601641424367593,0.335124434772587,0.387660623513755,0.473742903165339,1.34606674673289,0.677792752262217,0.561244786364824,1.10245791644181,0.366242585426347,0.342513959152014,0.312956883444211,NA,NA,0.559813225354241,0.742108200558106,0.752532069748028,0.968830777346547,1.4793844699136,1.86238327137484,1.32853231281624,1.20820915623289,0.293989613214714,0.20375379116889,0.167728630872729,0.120904616913725,0.117633219814751,0.120793334601281
0.0612196105946325,0.0845754519138871,0.126307796406285,0.0736152344087508,0.36826715657878,0.565071640469127,0.106901559775185,0.197331837471343,0.126007370674471,0.114085717894497,0.0903529246414786,0.0658644076796301,0.109401529274045,0.161795113004099,0.324828294878079,0.217568861440948,0.125076392476413,0.573146439573505,0.583076521231005,0.32376382866832,0.396008570026553,0.108863804170083,0.0529751054127581,0.0952650111847351,0.0575925674108321,0.105363550519358,0.0392834773347766
0.262649462498701,0.257152959133956,0.697816931996299,0.460425966075756,1.48114168734257,1.34857874271086,0.606376090801694,0.581243479927046,0.263959480357242,0.575523343644342,0.309774736800831,0.180519731040564,0.44914359543779,0.267658394660277,0.61086456137946,0.378101483976214,0.193713177238223,0.946431746784423,1.20608619518701,0.813509764559535,0.697514420818067,0.151446114262324,0.0947441344269686,0.109523326623433,0.14488733521459,0.145547971439284,0.184524508994884
0.115852433556726,0.118619098925199,0.282349847906284,0.288638083020854,0.463407221185145,NA,0.127710843373494,0.139708385443675,0.111424359896934,0.210088550384773,0.189109545337667,0.145843032691862,0.0919077300813229,0.185532574325716,0.239311733704523,0.476113967588308,0.186067862942454,0.37277442491837,0.521364831273807,0.441885839691243,0.436570509235759,0.0946216851836834,0.0744756862445336,0.0711672876815388,0.0493926240795067,0.0522418215291656,0.0475407420084812
0.125249182166883,0.133692356815264,0.296080600199992,0.1785603749721,NA,NA,0.125164837240936,0.0873733014377667,0.148318173360041,0.141650778471745,0.0801240549046502,0.0881725513024524,0.140208470968216,0.185303347866534,0.196788402377172,0.174246957579685,0.14353602718783,0.40867557180276,0.463131020893282,0.400745195022918,0.532057737495804,0.155518329528669,0.0700692822739546,0.075244675946778,0.103280712686653,0.14442477535284,0.0581544043930349
0.239253388065956,0.215167972317009,0.416148428417469,0.378562541159127,0.760380824587467,NA,0.195251614956788,0.221587860159669,0.242524047490732,0.284663239296669,0.163868065967017,0.171296665745885,0.440062509690634,NA,NA,0.372572406799215,0.728246881956515,0.970848748431958,1.30232304720392,0.825855104925919,1.14618029629582,0.307988655041714,0.146663576476319,NA,NA,NA,NA
0.137071710751231,0.129042057838236,0.227871357466468,0.218704626887977,0.707542239370584,NA,0.188135593220339,0.181485138825874,0.247104974712997,0.170803397885078,0.16718915144799,0.0605073063892406,0.0946932871969376,0.217619802795247,0.420998071628415,0.117138753261921,0.184980245021447,0.384925791593422,0.571520729715345,0.452875677558395,0.626840270254299,0.194842732941873,0.0823298989575812,0.0711554545794999,0.057849512771666,0.0430530352106159,0.0425238223776896
1.67357165341312,2.18410774005606,2.75233823886063,3.07246384862811,1.2655588755266,NA,0.502005999927712,0.576619187133774,0.95561998446803,0.978512612329156,0.870287067550465,NA,NA,0.530641939708197,1.33796978448361,0.397814749780509,0.61196991852935,3.03570848043901,3.23183372423276,1.51999495946741,3.39349258005453,0.732338882062848,0.544923712218469,0.433131584846447,0.60586436827753,0.414512022137476,0.572339250202548
0.144068691997761,0.104303488844598,0.152894529613034,0.205783089935003,1.06042488655795,0.790416938617869,1.01557112743489,1.45414817872253,0.349551391043204,0.387804674310636,0.394407972713791,0.105307881876629,0.139513124352186,0.194460038679091,0.193317439214583,0.413976386560746,0.378042420798523,0.522546651318883,0.467194232526907,0.350860406767081,0.46239403220077,0.0910075111688589,0.0543781452654717,0.0650911423698581,0.0686033079030891,0.104786592882777,0.0617532510396726
NA,NA,0.529742905674501,0.541988301498682,NA,NA,0.37480532207939,0.538858503505678,1.10685434745937,0.720038717115954,0.417508001109287,0.212044458157239,0.248501285660014,0.515209857900647,0.601803865021135,0.321838401811711,0.474388901686759,1.13657645387966,1.57029563638662,1.13905767218309,1.05292615385336,0.274769940117469,0.227364344814316,0.213090603841116,0.281522784351594,0.137716997405437,0.176222309384539
1.13346578723066,1.23481041639632,1.4558935412874,1.34554620062406,2.97447059460353,4.79210107096103,0.700469537997797,0.745630176482471,1.80201904194137,1.53023276211777,1.35921394855987,0.672405765979296,0.505916602916712,1.08743238170227,2.26659137224091,NA,NA,2.22020173065554,2.17236464080237,2.53885889281088,2.42860098242508,0.35317292013793,0.341190491331454,0.244877713577809,0.32008548398639,0.352436764018195,0.251650982634917
0.530545280735825,0.362114923806988,0.563781417453432,0.374369987981006,NA,NA,1.50177092329262,1,0.878936210902373,1.16146370425924,0.675003327878223,0.29357052830585,0.253945636070487,0.353786420703541,0.970389288121075,0.368931527181015,0.354046710828982,2.67843681941791,3.83736859975439,3.23064364562021,4.28227822232004,1.19083707965349,0.723394092840112,0.22448195640535,0.0764086016776789,0.16221019227946,0.187287592615917
0.145237026053802,0.157607538716167,0.43052682298022,0.205873479688063,0.660079129496488,0.548669707924231,0.163754166317459,0.199984662214776,0.217178212502192,0.260062809389471,0.164967026076831,0.0697771931815905,0.0964393876820572,0.175302369910156,0.397451013497015,0.163338995860341,0.0964131984778359,0.445286844553141,0.554402548316439,0.397698456066907,0.626388585760314,0.173225691980128,0.137459667224154,0.0855704317240597,0.102852448041871,0.115062122026027,0.0603107757123527
0.768751102628667,1.02603863335405,1.14286105664424,1.36852152767519,0.879640250570559,NA,0.845610138627201,0.608494675833792,1.06516329282308,1.27446488789615,0.423827874749904,0.283225100774838,0.424931304389146,0.533878781288649,0.578207128219902,0.3617203526813,0.54065999880218,1.16896572059001,1.29906133782559,1.07863063184726,1.52419868393122,0.370213260270461,0.27697596419463,0.273060583178882,0.212148035327511,0.329600796518664,0.212284021120071
0.0982478734874805,0.129275231553943,0.305010211921501,0.272414555336675,1.08746785770511,0.717311416093059,0.166656543959707,0.198882681564246,0.205935851962477,0.171640779823506,0.241603091251362,0.0652980688973807,0.0729125834367703,0.482437007281389,0.533310801676355,0.319490513098314,0.195042090746276,0.567546557251348,0.663192502206932,0.426752089081495,0.539898977254234,0.289767253741221,0.112826581413651,0.0496173478976688,0.0594381265796555,0.0666007742579144,0.0649665126448357
0.308242618629797,0.347951065372704,0.577041736336514,0.609345596582709,NA,NA,1.71911412279977,2.42369329127591,1.46175149178646,2.11248046654745,1.4929383795261,16.6086228863407,15.6101461455853,1.44056627031537,1.38361593734555,0.336641900410211,1.2731228174089,2.23531146014414,2.8172294518172,2.83932779344546,2.38641532640267,0.846176758236217,0.688828086285107,0.121040669212975,0.120081117086381,0.0594334434970978,0.0898047504746892
4.00395797818688,3.57136683047076,3.74127028468395,3.43433158608555,3.36606678128105,NA,7.12991408871354,7.3800782066207,2.96855318134038,2.95793870146971,2.56226597377983,1.48121267345476,2.66241385202483,4.83163902421865,5.18244355621033,2.29001543747821,3.72868267089594,10.7215922162308,8.52710501652444,9.01601111515432,10.2420911057833,4.09656106169349,2.94959909541591,1.29055317481365,0.88820455022258,0.838231509599053,0.833521139877072
0.379881284740562,0.354768862334891,0.549207164002785,0.463924050632911,1.35032881642012,1.14226181261323,1.00951420470763,0.91636011475849,0.910429863251217,0.605227507884641,0.291511470084329,0.389811905763221,0.500192009202153,1.06587062790716,1.35962037059061,0.540944952516462,0.621598673432693,1.65447170965333,1.87248396658419,1.38774923926124,2.16661970706601,0.322010731624223,0.288242252892377,0.262351256693638,0.157852357852358,0.161781129318443,0.117998230057783
